id,Gender,Age,City,Profession,Degree
87204,Male,21.0,Indore,Student,B.Arch
87206,Male,29.0,Mumbai,Student,LLB
87216,Male,33.0,Rajkot,Student,M.Ed
87227,Female,22.0,Kalyan,Student,MCA
87229,Male,27.0,Agra,Student,B.Com
87233,Female,34.0,Rajkot,Student,M.Com
87242,Female,19.0,Vasai-Virar,Student,'Class 12'
87243,Female,30.0,Agra,Student,B.Com
87246,Male,24.0,Patna,Student,B.Ed
87253,Female,34.0,Faridabad,Student,'Class 12'
87258,Male,31.0,Kanpur,Student,BHM
87263,Female,25.0,Lucknow,Student,M.Ed
87267,Female,20.0,Jaipur,Student,'Class 12'
87268,Male,24.0,Nagpur,Student,'Class 12'
87272,Male,23.0,Kolkata,Student,BHM
87278,Male,21.0,Bhopal,Student,'Class 12'
87280,Female,28.0,Thane,Student,LLB
87282,Female,22.0,Visakhapatnam,Student,MBA
87284,Male,27.0,Ludhiana,Student,B.Arch
87285,Female,24.0,Thane,Student,B.Tech
87287,Male,33.0,Vasai-Virar,Student,MCA
87288,Female,24.0,Srinagar,Student,BHM
87291,Female,34.0,Faridabad,Student,B.Pharm
87297,Male,33.0,Visakhapatnam,Student,M.Tech
87298,Male,27.0,Kolkata,Student,M.Tech
87299,Male,32.0,Pune,Student,M.Tech
87302,Male,27.0,Srinagar,Student,M.Pharm
87304,Male,18.0,Ludhiana,Student,'Class 12'
87305,Female,28.0,Varanasi,Student,MSc
87317,Male,28.0,Lucknow,Student,B.Com
87320,Male,20.0,Surat,Student,'Class 12'
87323,Female,31.0,Indore,Student,M.Com
87331,Male,34.0,Bhopal,Student,B.Ed
87333,Male,21.0,Bangalore,Student,B.Tech
87335,Male,23.0,Bhopal,Student,MCA
87337,Male,26.0,Jaipur,Student,B.Pharm
87342,Female,25.0,Thane,Student,B.Ed
87346,Male,24.0,Lucknow,Student,M.Tech
87356,Male,29.0,Meerut,Student,BHM
87360,Female,25.0,Jaipur,Student,BSc
87364,Male,28.0,Rajkot,Student,B.Ed
87365,Female,33.0,Nashik,Student,'Class 12'
87366,Female,30.0,Varanasi,Student,B.Com
87372,Male,22.0,Nagpur,Student,M.Com
87381,Male,23.0,Vasai-Virar,Student,BSc
87386,Female,25.0,Srinagar,Student,BSc
87388,Female,33.0,Srinagar,Student,M.Pharm
87390,Female,30.0,Jaipur,Student,MSc
87392,Female,34.0,Srinagar,Student,M.Ed
87397,Male,18.0,Ahmedabad,Student,'Class 12'
87407,Male,31.0,Kalyan,Student,M.Ed
87408,Female,21.0,Visakhapatnam,Student,MCA
87412,Female,24.0,Pune,Student,BA
87418,Female,29.0,Visakhapatnam,Student,M.Ed
87422,Male,20.0,Srinagar,Student,'Class 12'
87426,Male,30.0,Lucknow,Student,B.Com
87437,Female,34.0,Vasai-Virar,Student,M.Tech
87438,Male,20.0,Lucknow,Student,'Class 12'
87443,Male,26.0,Jaipur,Student,B.Ed
87447,Male,29.0,Indore,Student,M.Tech
87454,Female,33.0,Ghaziabad,Student,MA
87457,Female,32.0,Patna,Student,PhD
87459,Female,32.0,Vadodara,Student,'Class 12'
87460,Female,32.0,Mumbai,Student,MA
87468,Male,33.0,Hyderabad,Student,M.Tech
87470,Male,32.0,Visakhapatnam,Student,BE
87477,Male,27.0,Bhopal,Student,MD
87479,Male,32.0,Ludhiana,Student,MCA
87482,Female,25.0,Thane,Student,B.Ed
87484,Male,24.0,Hyderabad,Student,B.Ed
87486,Female,34.0,Indore,Student,B.Ed
87488,Male,23.0,Pune,Student,B.Pharm
87494,Male,31.0,Meerut,Student,MBA
87496,Male,18.0,Vasai-Virar,Student,'Class 12'
87499,Male,31.0,Bangalore,Student,B.Tech
87500,Male,28.0,Hyderabad,Student,MA
87506,Male,20.0,Kolkata,Student,'Class 12'
87512,Male,20.0,Agra,Student,'Class 12'
87518,Male,33.0,Nashik,Student,M.Pharm
87521,Male,19.0,Kalyan,Student,'Class 12'
87522,Male,23.0,Nagpur,Student,B.Tech
87532,Male,28.0,Chennai,Student,MCA
87533,Female,24.0,Agra,Student,BA
87540,Male,25.0,Chennai,Student,MA
87545,Male,20.0,Meerut,Student,'Class 12'
87557,Female,34.0,Kanpur,Student,BBA
87560,Male,24.0,Visakhapatnam,Student,MHM
87568,Female,20.0,Meerut,Student,'Class 12'
87569,Male,30.0,Patna,Student,MCA
87570,Male,31.0,Varanasi,Student,LLB
87578,Female,31.0,Delhi,Student,B.Ed
87580,Male,25.0,Mumbai,Student,BCA
87581,Female,24.0,Ludhiana,Student,BBA
87599,Male,24.0,Visakhapatnam,Student,B.Arch
87603,Male,24.0,Srinagar,Student,'Class 12'
87605,Male,19.0,Jaipur,Student,'Class 12'
87608,Male,21.0,Kanpur,Student,BCA
87611,Male,21.0,Ludhiana,Student,BCA
87612,Male,22.0,Bangalore,Student,B.Ed
87613,Female,33.0,Nashik,Student,PhD
87614,Male,33.0,Lucknow,Student,B.Arch
87621,Female,25.0,Indore,Student,BE
87626,Female,33.0,Varanasi,Student,B.Ed
87629,Male,30.0,Lucknow,Student,BSc
87631,Male,19.0,Surat,Student,'Class 12'
87636,Male,21.0,Bhopal,Student,BCA
87638,Male,21.0,Ahmedabad,Student,'Class 12'
87664,Male,25.0,Visakhapatnam,Student,B.Ed
87667,Female,25.0,Visakhapatnam,Student,B.Com
87670,Male,22.0,Lucknow,Student,BBA
87680,Female,19.0,Bhopal,Student,'Class 12'
87682,Male,33.0,Agra,Student,BE
87684,Male,24.0,Kalyan,Student,MBBS
87702,Female,28.0,Surat,Student,BBA
87704,Female,20.0,Pune,Student,'Class 12'
87705,Female,28.0,Lucknow,Student,B.Tech
87710,Male,24.0,Hyderabad,Student,B.Com
87715,Male,24.0,Chennai,Student,BA
87716,Male,30.0,Meerut,Student,B.Tech
87719,Male,18.0,Rajkot,Student,'Class 12'
87723,Female,29.0,Nagpur,Student,MCA
87725,Male,33.0,Ludhiana,Student,MD
87729,Female,25.0,Surat,Student,M.Pharm
87733,Female,25.0,Rajkot,Student,M.Ed
87734,Male,26.0,Ahmedabad,Student,LLM
87741,Female,31.0,Chennai,Student,BSc
87749,Male,21.0,Nagpur,Student,MCA
87756,Female,23.0,Agra,Student,BSc
87762,Male,28.0,Kalyan,Student,B.Arch
87766,Female,20.0,Lucknow,Student,'Class 12'
87767,Female,34.0,Visakhapatnam,Student,MD
87769,Female,23.0,Rajkot,Student,M.Tech
87773,Male,24.0,Nashik,Student,BE
87776,Female,27.0,Mumbai,Student,BCA
87779,Female,28.0,Visakhapatnam,Student,MSc
87786,Male,21.0,Lucknow,Student,BCA
87794,Male,22.0,Lucknow,Student,B.Com
87797,Male,20.0,Ahmedabad,Student,'Class 12'
87799,Male,33.0,Hyderabad,Student,M.Pharm
87800,Male,20.0,Kolkata,Student,'Class 12'
87803,Male,30.0,Visakhapatnam,Student,BHM
87812,Female,25.0,Lucknow,Student,MHM
87820,Male,30.0,Jaipur,Student,MHM
87821,Male,19.0,Agra,Student,'Class 12'
87826,Male,33.0,Pune,Student,B.Tech
87844,Male,22.0,Indore,Student,MBA
87848,Male,33.0,Kanpur,Student,B.Com
87852,Female,24.0,Kalyan,Student,B.Arch
87860,Female,24.0,Mumbai,Student,B.Pharm
87870,Female,24.0,Patna,Student,MSc
87871,Male,32.0,Hyderabad,Student,B.Ed
87876,Male,31.0,Patna,Student,'Class 12'
87878,Male,25.0,Kalyan,Student,B.Arch
87881,Male,29.0,Rajkot,Student,BCA
87886,Female,31.0,Lucknow,Student,MBA
87893,Male,24.0,Vadodara,Student,B.Arch
87895,Female,30.0,Hyderabad,Student,B.Ed
87900,Male,29.0,Thane,Student,BE
87902,Female,28.0,Vasai-Virar,Student,MD
87903,Female,33.0,Visakhapatnam,Student,MBBS
87907,Male,18.0,Indore,Student,'Class 12'
87909,Male,28.0,Hyderabad,Student,B.Com
87913,Female,27.0,Patna,Student,B.Tech
87915,Male,23.0,Meerut,Student,B.Com
87919,Female,23.0,Agra,Student,BA
87920,Male,29.0,Delhi,Student,BHM
87931,Female,23.0,Kolkata,Student,B.Tech
87936,Female,33.0,Pune,Student,B.Tech
87947,Female,28.0,Varanasi,Student,B.Com
87949,Male,29.0,Mumbai,Student,M.Ed
87958,Male,18.0,Varanasi,Student,'Class 12'
87960,Female,34.0,Meerut,Student,B.Com
87962,Female,32.0,Vasai-Virar,Student,M.Ed
87968,Male,25.0,Ludhiana,Student,LLM
87969,Female,20.0,Ghaziabad,Student,'Class 12'
87977,Male,20.0,Ahmedabad,Student,'Class 12'
87979,Male,27.0,Kalyan,Student,B.Tech
87987,Male,27.0,Pune,Student,BSc
87991,Male,32.0,Surat,Student,B.Arch
87995,Male,27.0,Ghaziabad,Student,M.Tech
88000,Male,18.0,Bangalore,Student,'Class 12'
88001,Male,29.0,Meerut,Student,B.Ed
88004,Female,21.0,Kalyan,Student,B.Arch
88005,Male,18.0,Kalyan,Student,'Class 12'
88010,Male,32.0,Bangalore,Student,BCA
88012,Male,26.0,Agra,Student,B.Pharm
88017,Female,30.0,Srinagar,Student,LLB
88019,Female,27.0,Kolkata,Student,B.Arch
88045,Male,22.0,Srinagar,Student,BSc
88046,Male,29.0,Meerut,Student,B.Pharm
88050,Female,31.0,Patna,Student,M.Com
88054,Male,35.0,Thane,Student,MD
88059,Female,33.0,Lucknow,Student,LLB
88062,Male,24.0,Faridabad,Student,'Class 12'
88067,Female,34.0,Kanpur,Student,M.Com
88070,Female,24.0,Vasai-Virar,Student,BHM
88074,Male,34.0,Vasai-Virar,Student,'Class 12'
88080,Male,29.0,Surat,Student,M.Ed
88081,Female,29.0,Kolkata,Student,MBBS
88083,Female,33.0,Kolkata,Student,M.Pharm
88087,Male,27.0,Thane,Student,BHM
88094,Female,34.0,Ghaziabad,Student,BSc
88097,Female,28.0,Rajkot,Student,BBA
88102,Male,21.0,Ahmedabad,Student,B.Arch
88114,Female,23.0,Visakhapatnam,Student,B.Tech
88124,Female,22.0,Pune,Student,BCA
88130,Male,32.0,Varanasi,Student,MSc
88131,Female,23.0,Ghaziabad,Student,M.Tech
88141,Male,25.0,Bangalore,Student,B.Tech
88143,Female,31.0,Pune,Student,MSc
88146,Female,27.0,Kalyan,Student,MD
88147,Female,18.0,Indore,Student,'Class 12'
88152,Female,19.0,Delhi,Student,'Class 12'
88157,Female,34.0,Chennai,Student,B.Arch
88174,Male,27.0,Rajkot,Student,BSc
88179,Female,24.0,Srinagar,Student,BE
88188,Male,33.0,Bhopal,Student,MBBS
88204,Female,19.0,Ahmedabad,Student,'Class 12'
88214,Female,28.0,Kalyan,Student,M.Pharm
88217,Male,21.0,Lucknow,Student,MSc
88219,Female,18.0,Bhopal,Student,'Class 12'
88222,Male,34.0,Vasai-Virar,Student,M.Com
88225,Female,26.0,Patna,Student,BCA
88226,Male,29.0,Patna,Student,B.Pharm
88227,Male,19.0,Kanpur,Student,'Class 12'
88228,Female,22.0,Meerut,Student,MSc
88237,Male,24.0,Patna,Student,MBBS
88239,Male,18.0,Vadodara,Student,'Class 12'
88245,Male,33.0,Nagpur,Student,BHM
88249,Female,19.0,Indore,Student,'Class 12'
88250,Male,31.0,Varanasi,Student,M.Com
88254,Male,18.0,Vasai-Virar,Student,'Class 12'
88257,Female,24.0,Kalyan,Student,BSc
88268,Female,19.0,Ahmedabad,Student,M.Pharm
88270,Female,19.0,Kolkata,Student,'Class 12'
88286,Male,25.0,Visakhapatnam,Student,BE
88300,Female,20.0,Delhi,Student,'Class 12'
88302,Male,24.0,Varanasi,Student,B.Arch
88303,Female,25.0,Srinagar,Student,B.Tech
88327,Male,28.0,Varanasi,Student,B.Ed
88331,Male,25.0,Lucknow,Student,B.Ed
88333,Female,18.0,Surat,Student,'Class 12'
88335,Male,23.0,Rajkot,Student,B.Tech
88338,Male,31.0,Ghaziabad,Student,M.Tech
88341,Male,34.0,Bhopal,Student,LLB
88344,Male,32.0,Hyderabad,Student,MBBS
88352,Male,32.0,Nagpur,Student,BHM
88366,Female,28.0,Kanpur,Student,BCA
88375,Female,26.0,Ludhiana,Student,B.Pharm
88378,Female,34.0,Lucknow,Student,B.Tech
88379,Male,29.0,Patna,Student,LLB
88380,Male,24.0,Indore,Student,BHM
88381,Female,31.0,Kalyan,Student,B.Arch
88385,Male,33.0,Indore,Student,B.Pharm
88388,Male,20.0,Ghaziabad,Student,'Class 12'
88397,Female,22.0,Agra,Student,BA
88401,Male,28.0,Bangalore,Student,'Class 12'
88407,Female,33.0,Kanpur,Student,B.Tech
88414,Male,30.0,Kolkata,Student,B.Tech
88431,Male,20.0,Indore,Student,'Class 12'
88442,Female,29.0,Surat,Student,MCA
88445,Male,30.0,Rajkot,Student,BCA
88450,Female,24.0,Srinagar,Student,B.Arch
88465,Male,24.0,Lucknow,Student,B.Arch
88468,Female,25.0,Kalyan,Student,B.Ed
88470,Female,25.0,Bangalore,Student,LLB
88472,Male,20.0,Thane,Student,'Class 12'
88477,Female,22.0,Ludhiana,Student,BCA
88483,Female,23.0,Nagpur,Student,BHM
88484,Male,25.0,Meerut,Student,PhD
88501,Female,23.0,Vasai-Virar,Student,BBA
88504,Female,28.0,Kolkata,Student,BSc
88514,Male,21.0,Varanasi,Student,MCA
88536,Male,18.0,Nashik,Student,'Class 12'
88541,Female,28.0,Kolkata,Student,B.Pharm
88551,Female,33.0,Agra,Student,B.Ed
88555,Female,23.0,Srinagar,Student,MSc
88564,Male,22.0,Lucknow,Student,BBA
88566,Female,31.0,Kolkata,Student,B.Ed
88571,Male,30.0,Thane,Student,LLB
88572,Male,28.0,Agra,Student,M.Ed
88580,Female,25.0,Thane,Student,MHM
88582,Male,21.0,Rajkot,Student,M.Com
88584,Male,28.0,Visakhapatnam,Student,LLB
88600,Female,32.0,Lucknow,Student,MBBS
88604,Male,26.0,Kolkata,Student,B.Tech
88611,Male,23.0,Visakhapatnam,Student,B.Ed
88623,Female,22.0,Kolkata,Student,B.Com
88630,Male,24.0,Kanpur,Student,B.Arch
88632,Female,21.0,Thane,Student,M.Com
88639,Male,28.0,Vasai-Virar,Student,MCA
88641,Female,24.0,Jaipur,Student,B.Arch
88647,Female,24.0,Delhi,Student,'Class 12'
88656,Female,29.0,Vadodara,Student,LLM
88660,Female,23.0,Patna,Student,MBBS
88664,Female,24.0,Hyderabad,Student,BBA
88668,Female,20.0,Ahmedabad,Student,'Class 12'
88679,Male,20.0,Indore,Student,'Class 12'
88681,Female,32.0,Visakhapatnam,Student,LLB
88682,Female,35.0,Visakhapatnam,Student,PhD
88704,Male,31.0,Kanpur,Student,'Class 12'
88720,Male,31.0,Jaipur,Student,LLB
88721,Female,22.0,Srinagar,Student,MCA
88722,Female,20.0,Kalyan,Student,'Class 12'
88728,Male,27.0,Ghaziabad,Student,B.Tech
88733,Female,29.0,Varanasi,Student,LLB
88739,Male,22.0,Kalyan,Student,B.Com
88740,Female,20.0,Srinagar,Student,'Class 12'
88749,Female,20.0,Chennai,Student,'Class 12'
88753,Female,24.0,Rajkot,Student,B.Arch
88754,Male,22.0,Thane,Student,MSc
88759,Male,28.0,Jaipur,Student,PhD
88762,Female,24.0,Ludhiana,Student,B.Pharm
88772,Female,32.0,Pune,Student,MCA
88780,Female,20.0,Ahmedabad,Student,'Class 12'
88786,Female,27.0,Jaipur,Student,PhD
88799,Male,21.0,Rajkot,Student,B.Com
88801,Male,24.0,Patna,Student,B.Arch
88813,Female,26.0,Bangalore,Student,B.Ed
88818,Male,20.0,Lucknow,Student,'Class 12'
88824,Female,22.0,Ahmedabad,Student,B.Com
88838,Male,18.0,Ghaziabad,Student,'Class 12'
88839,Female,30.0,Lucknow,Student,B.Tech
88840,Male,25.0,Bangalore,Student,MHM
88843,Female,19.0,Agra,Student,'Class 12'
88851,Female,21.0,Vasai-Virar,Student,B.Com
88856,Male,33.0,Patna,Student,B.Pharm
88859,Male,25.0,Indore,Student,M.Pharm
88870,Male,20.0,Lucknow,Student,'Class 12'
88873,Female,28.0,Vadodara,Student,MSc
88876,Male,33.0,Agra,Student,'Class 12'
88879,Female,29.0,Agra,Chef,BHM
88889,Female,34.0,Varanasi,Student,M.Tech
88892,Male,19.0,Chennai,Student,'Class 12'
88893,Male,30.0,Visakhapatnam,Student,B.Ed
88897,Male,18.0,Visakhapatnam,Student,'Class 12'
88901,Female,19.0,Rajkot,Student,'Class 12'
88907,Female,19.0,Srinagar,Student,'Class 12'
88908,Male,33.0,Bhopal,Student,B.Ed
88915,Female,29.0,Nagpur,Student,MBA
88918,Female,32.0,Chennai,Student,BBA
88926,Female,30.0,Lucknow,Student,B.Ed
88927,Female,29.0,Patna,Student,LLM
88936,Male,20.0,Pune,Student,'Class 12'
88939,Male,33.0,Nagpur,Student,BE
88940,Male,26.0,Kalyan,Student,B.Com
88947,Female,30.0,Surat,Student,M.Ed
88949,Female,25.0,Ghaziabad,Student,B.Arch
88950,Male,26.0,Jaipur,Student,B.Pharm
88956,Female,18.0,Jaipur,Student,'Class 12'
88958,Female,19.0,Vasai-Virar,Student,'Class 12'
88966,Female,21.0,Jaipur,Student,B.Arch
88967,Male,26.0,Varanasi,Student,MCA
88982,Male,19.0,Kolkata,Student,'Class 12'
88985,Male,34.0,Bhopal,Student,MD
88988,Male,30.0,Srinagar,Student,MCA
88989,Female,29.0,Jaipur,Student,M.Com
88991,Male,29.0,Kanpur,Student,M.Pharm
88996,Female,30.0,Bhopal,Student,M.Ed
88998,Female,32.0,Hyderabad,Student,M.Tech
89015,Male,20.0,Rajkot,Student,'Class 12'
89019,Male,34.0,Kolkata,Student,MSc
89025,Male,27.0,Pune,Student,LLM
89031,Female,23.0,Vasai-Virar,Student,BHM
89032,Male,29.0,Hyderabad,Student,MBBS
89039,Male,19.0,Kolkata,Student,'Class 12'
89052,Female,29.0,Meerut,Doctor,MD
89054,Male,24.0,Lucknow,Student,MBBS
89066,Male,25.0,Faridabad,Student,BHM
89083,Female,31.0,Pune,Student,M.Pharm
89085,Male,24.0,Ahmedabad,Student,B.Arch
89089,Male,30.0,Kanpur,Student,LLB
89093,Female,28.0,Bhopal,Student,MD
89095,Male,18.0,Vasai-Virar,Student,'Class 12'
89101,Male,20.0,Ahmedabad,Student,'Class 12'
89102,Male,21.0,Mumbai,Student,MSc
89103,Male,26.0,Mumbai,Student,BCA
89105,Male,32.0,Ludhiana,Student,BCA
89109,Male,23.0,Pune,Student,BHM
89114,Male,18.0,Chennai,Student,'Class 12'
89115,Male,30.0,Meerut,Student,M.Com
89116,Male,26.0,Srinagar,Student,BBA
89121,Male,21.0,Nagpur,Student,M.Com
89137,Female,28.0,Ghaziabad,Student,MD
89147,Male,25.0,Meerut,Student,B.Ed
89150,Female,24.0,Thane,Student,BSc
89156,Female,34.0,Pune,Student,M.Com
89157,Male,23.0,Nashik,Student,B.Tech
89158,Female,20.0,Mumbai,Student,'Class 12'
89159,Female,28.0,Lucknow,Student,B.Ed
89163,Female,33.0,Mumbai,Student,B.Tech
89175,Female,28.0,Kalyan,Student,MBA
89178,Male,27.0,Visakhapatnam,Student,BSc
89180,Male,24.0,Bhopal,Student,M.Tech
89189,Male,28.0,Varanasi,Student,BA
89191,Female,18.0,Lucknow,Student,'Class 12'
89195,Male,33.0,Srinagar,Student,ME
89203,Male,28.0,Rajkot,Student,B.Arch
89219,Male,34.0,Delhi,Student,MD
89222,Male,20.0,Rajkot,Student,'Class 12'
89223,Male,33.0,Bangalore,Student,B.Ed
89226,Female,26.0,Bhopal,Student,MD
89230,Male,31.0,Srinagar,Student,PhD
89231,Female,20.0,Vadodara,Student,'Class 12'
89234,Male,25.0,Ludhiana,Student,BCA
89238,Female,20.0,Chennai,Student,'Class 12'
89247,Female,34.0,Lucknow,Student,B.Com
89248,Male,23.0,Kalyan,Student,B.Ed
89250,Male,26.0,Surat,Student,BHM
89253,Male,27.0,Visakhapatnam,Student,MBA
89260,Male,29.0,Srinagar,Student,MA
89261,Male,34.0,Surat,Student,M.Pharm
89272,Female,34.0,Srinagar,Student,B.Ed
89279,Female,34.0,Vasai-Virar,Student,B.Ed
89284,Female,22.0,Vasai-Virar,Student,MBA
89288,Male,25.0,Lucknow,Student,MA
89292,Male,21.0,Agra,Student,BBA
89293,Female,26.0,Hyderabad,Student,BCA
89302,Male,28.0,Varanasi,Student,M.Com
89306,Female,23.0,Vadodara,Student,B.Arch
89308,Female,28.0,Bangalore,Student,BE
89309,Male,29.0,Ghaziabad,Student,LLB
89310,Female,33.0,Rajkot,Student,M.Pharm
89311,Male,33.0,Nagpur,Student,MSc
89317,Male,24.0,Faridabad,Student,M.Ed
89323,Male,21.0,Lucknow,Student,BHM
89325,Male,29.0,Meerut,Student,B.Pharm
89329,Male,19.0,Ahmedabad,Student,'Class 12'
89330,Male,31.0,Agra,Student,MSc
89333,Male,33.0,Srinagar,Student,MD
89353,Male,29.0,Vasai-Virar,Student,MSc
89366,Female,22.0,Visakhapatnam,Student,MBA
89367,Female,23.0,Kanpur,Student,MBBS
89372,Male,19.0,Hyderabad,Student,'Class 12'
89375,Male,20.0,Visakhapatnam,Student,'Class 12'
89376,Female,25.0,Srinagar,Student,B.Com
89380,Male,24.0,Hyderabad,Student,M.Com
89388,Female,25.0,Faridabad,Student,B.Com
89405,Female,28.0,Kalyan,Student,B.Com
89407,Female,29.0,Agra,Student,M.Ed
89414,Male,31.0,Meerut,Student,PhD
89416,Female,33.0,Ghaziabad,Student,B.Pharm
89420,Female,22.0,Agra,Student,B.Com
89423,Male,20.0,Bangalore,Student,'Class 12'
89427,Male,21.0,Ahmedabad,Student,MSc
89428,Female,28.0,Pune,Student,M.Ed
89434,Female,21.0,Vadodara,Student,BHM
89439,Male,33.0,Lucknow,Student,B.Ed
89456,Female,34.0,Thane,Student,B.Com
89467,Male,33.0,Meerut,Student,M.Tech
89469,Male,34.0,Ghaziabad,Student,M.Tech
89474,Female,24.0,Delhi,Student,BA
89476,Female,29.0,Srinagar,Student,B.Arch
89484,Male,19.0,Kalyan,Student,'Class 12'
89485,Male,25.0,Pune,Student,B.Com
89494,Female,25.0,Ghaziabad,Student,B.Arch
89498,Male,29.0,Hyderabad,Student,B.Tech
89499,Male,29.0,Kolkata,Student,MSc
89503,Male,18.0,Lucknow,Student,'Class 12'
89505,Female,20.0,Ahmedabad,Student,'Class 12'
89510,Female,20.0,Agra,Student,'Class 12'
89511,Female,24.0,Visakhapatnam,Student,MCA
89518,Female,26.0,Vasai-Virar,Student,BBA
89522,Male,33.0,Kalyan,Student,MCA
89524,Female,32.0,Kalyan,Student,M.Tech
89542,Female,34.0,Thane,Student,BCA
89548,Female,23.0,Varanasi,Student,M.Com
89561,Male,20.0,Hyderabad,Student,'Class 12'
89562,Male,29.0,Kolkata,Student,B.Arch
89566,Male,34.0,Ghaziabad,Student,B.Ed
89569,Male,30.0,Srinagar,Student,MD
89571,Male,21.0,Kolkata,Student,MSc
89574,Female,21.0,Bhopal,Student,M.Com
89576,Male,21.0,Thane,Student,MSc
89577,Female,29.0,Nashik,Student,B.Arch
89582,Female,26.0,Visakhapatnam,Student,BBA
89587,Female,33.0,Visakhapatnam,Student,BCA
89591,Male,28.0,Rajkot,Student,BBA
89592,Female,20.0,Bhopal,Student,'Class 12'
89595,Male,32.0,Patna,Student,PhD
89597,Female,21.0,Kanpur,Student,B.Com
89605,Male,24.0,Varanasi,Student,M.Tech
89606,Male,24.0,Nashik,Student,LLB
89608,Male,28.0,Kalyan,Student,MBA
89610,Female,21.0,Kalyan,Student,B.Ed
89616,Female,24.0,Ghaziabad,Student,MBBS
89622,Female,31.0,Kolkata,Student,LLB
89629,Female,19.0,Surat,Student,'Class 12'
89631,Male,24.0,Hyderabad,Student,BCA
89637,Male,23.0,Agra,Student,B.Com
89641,Female,28.0,Ghaziabad,Student,M.Pharm
89652,Male,31.0,Patna,Student,B.Com
89657,Male,33.0,Varanasi,Student,BCA
89661,Female,32.0,Meerut,Student,B.Pharm
89665,Female,27.0,Visakhapatnam,Student,MA
89670,Male,25.0,Kalyan,Student,B.Com
89671,Female,24.0,Srinagar,Student,MSc
89674,Female,28.0,Ahmedabad,Student,MBBS
89679,Male,26.0,Lucknow,Student,B.Tech
89683,Male,20.0,Ahmedabad,Student,'Class 12'
89684,Male,32.0,Thane,Student,B.Pharm
89700,Male,22.0,Kalyan,Student,MSc
89702,Female,21.0,Visakhapatnam,Student,MSc
89715,Male,29.0,Kolkata,Student,MBBS
89719,Female,27.0,Vasai-Virar,Student,BA
89721,Male,19.0,Ghaziabad,Student,'Class 12'
89734,Male,26.0,Nagpur,Student,MHM
89735,Female,24.0,Rajkot,Student,BA
89737,Female,34.0,Kalyan,Student,ME
89743,Male,31.0,Nashik,Student,LLB
89746,Female,29.0,Indore,Student,M.Pharm
89748,Female,20.0,Srinagar,Student,'Class 12'
89749,Male,26.0,Vadodara,Student,B.Tech
89752,Female,25.0,Kanpur,Student,BCA
89759,Male,33.0,Kanpur,Student,M.Ed
89762,Male,34.0,Lucknow,Student,B.Tech
89766,Male,31.0,Delhi,Student,BCA
89769,Male,27.0,Kanpur,Student,B.Com
89775,Male,19.0,Indore,Student,'Class 12'
89787,Male,29.0,Ahmedabad,Student,LLM
89798,Male,30.0,Kalyan,Student,B.Ed
89804,Male,33.0,Surat,Student,B.Ed
89807,Female,18.0,Kolkata,Student,'Class 12'
89813,Male,24.0,Varanasi,Student,MBBS
89815,Male,30.0,Meerut,Student,PhD
89816,Male,18.0,Bangalore,Student,'Class 12'
89818,Male,29.0,Pune,Student,BE
89828,Female,24.0,Hyderabad,Student,B.Arch
89834,Male,24.0,Pune,Student,MCA
89842,Female,29.0,Agra,Student,LLM
89845,Female,34.0,Visakhapatnam,Student,MCA
89849,Female,31.0,Ghaziabad,Student,B.Com
89853,Male,34.0,Hyderabad,Student,M.Ed
89858,Female,26.0,Vadodara,Student,M.Com
89860,Male,30.0,Rajkot,Student,M.Tech
89861,Female,28.0,Kalyan,Student,BHM
89864,Male,34.0,Pune,Student,MA
89875,Male,33.0,Kolkata,Student,M.Pharm
89876,Female,23.0,Varanasi,Student,BE
89890,Male,34.0,Kalyan,Student,BCA
89892,Female,20.0,Visakhapatnam,Student,'Class 12'
89893,Female,22.0,Thane,Student,B.Ed
89894,Male,34.0,Lucknow,Student,B.Ed
89902,Male,23.0,Hyderabad,Student,B.Com
89907,Female,18.0,Varanasi,Student,'Class 12'
89911,Female,22.0,Kanpur,Student,M.Tech
89914,Female,24.0,Vasai-Virar,Student,B.Arch
89915,Female,33.0,Hyderabad,Student,BCA
89917,Male,30.0,Bhopal,Student,B.Arch
89921,Male,24.0,Hyderabad,Student,MD
89924,Male,26.0,Nagpur,Student,B.Tech
89929,Male,27.0,Thane,Student,BCA
89933,Male,27.0,Vasai-Virar,Student,B.Tech
89939,Female,33.0,Ghaziabad,Student,B.Arch
89946,Male,26.0,Visakhapatnam,Student,MCA
89951,Male,28.0,Ahmedabad,Student,BA
89952,Male,25.0,Kolkata,Student,B.Com
89958,Male,28.0,Meerut,Student,MSc
89966,Male,33.0,Ghaziabad,Student,MCA
89967,Male,22.0,Vadodara,Student,BE
89974,Female,18.0,Bhopal,Student,'Class 12'
89979,Male,31.0,Thane,Student,M.Ed
89980,Female,33.0,Hyderabad,Student,BE
89988,Female,20.0,Visakhapatnam,Student,'Class 12'
89989,Male,29.0,Visakhapatnam,Student,M.Pharm
90003,Male,18.0,Pune,Student,'Class 12'
90008,Male,33.0,Hyderabad,Student,MSc
90009,Male,29.0,Faridabad,Student,LLM
90010,Female,33.0,Jaipur,Student,BHM
90016,Male,32.0,Indore,Student,MBA
90024,Male,34.0,Vadodara,Student,LLB
90027,Male,19.0,Hyderabad,Student,'Class 12'
90030,Male,33.0,Kalyan,Student,M.Tech
90031,Male,20.0,Pune,Student,'Class 12'
